21800509,2018-12-26,16612742,166127
21800440,2018-12-16,16612742,16612758
21800412,2018-12-12,16612742,16612737
21800397,2018-12-10,16612742,16612753
21800378,2018-12-08,16612742,16612745
21800352,2018-12-04,16612742,16612757
21800341,2018-12-02,16612742,16612746
21800283,2018-11-24,16612742,16612738
21800261,2018-11-21,16612742,16612751
21800232,2018-11-17,16612742,16612744
21800210,2018-11-14,16612742,16612762
21800181,2018-11-10,16612742,166127
21800150,2018-11-06,16612742,16612764
21800121,2018-11-02,16612742,16612752
21800084,2018-10-28,16612742,16612762
21800044,2018-10-22,16612742,16612741
21800032,2018-10-20,16612742,166127
21701216,2018-04-10,16612742,16612756
21701164,2018-04-03,16612742,16612757
21701134,2018-03-30,16612742,166127
21701093,2018-03-24,16612742,16612766
21701076,2018-03-22,16612742,16612762
21700997,2018-03-11,16612742,16612745
21700989,2018-03-10,16612742,16612763
21700961,2018-03-06,16612742,16612743
21700946,2018-03-04,16612742,166127
21700919,2018-02-28,16612742,166127
21700904,2018-02-26,16612742,16612754
21700851,2018-02-13,16612742,16612758
21700830,2018-02-10,16612742,16612747
21700742,2018-01-29,16612742,16612748
21700721,2018-01-26,16612742,16612757
21700706,2018-01-24,16612742,16612745
21700693,2018-01-22,16612742,16612764
21700627,2018-01-13,16612742,16612747
21700601,2018-01-09,16612742,16612753
21700587,2018-01-07,16612742,16612752
21700572,2018-01-05,16612742,16612741
21700562,2018-01-03,16612742,16612744
21700499,2017-12-26,16612742,16612761
21700461,2017-12-20,16612742,16612765
21700448,2017-12-18,16612742,16612756
21700402,2017-12-12,16612742,16612759
21700347,2017-12-04,16612742,16612743
21700327,2017-12-02,16612742,16612746
21700310,2017-11-29,16612742,16612751
21700283,2017-11-25,16612742,166127
21700249,2017-11-20,16612742,16612738
21700233,2017-11-18,16612742,16612749
21700224,2017-11-17,16612742,166127
21700203,2017-11-14,16612742,16612759
21700181,2017-11-11,16612742,16612739
21700125,2017-11-03,16612742,166127
21700081,2017-10-28,16612742,16612755
21700061,2017-10-25,16612742,16612763
21700045,2017-10-23,16612742,16612744
21700024,2017-10-20,16612742,16612758
21700009,2017-10-18,16612742,16612737
21601214,2017-04-11,16612742,16612743
21601183,2017-04-07,16612742,16612759
21601100,2017-03-27,16612742,166127
21601084,2017-03-25,16612742,16612761
21601069,2017-03-23,16612742,16612746
21601055,2017-03-21,16612742,16612744
21600982,2017-03-11,16612742,16612756
21600971,2017-03-10,16612742,16612751
21600947,2017-03-07,16612742,16612747
21600932,2017-03-05,16612742,166127
21600914,2017-03-03,16612742,16612763
21600887,2017-02-27,16612742,16612748
21600870,2017-02-25,16612742,166127
21600826,2017-02-13,16612742,16612738
21600814,2017-02-11,16612742,16612753
21600797,2017-02-09,16612742,16612762
21600781,2017-02-07,16612742,16612757
21600736,2017-02-01,16612742,16612755
21600722,2017-01-30,16612742,16612739
21600688,2017-01-25,16612742,16612752
21600662,2017-01-22,16612742,16612747
21600648,2017-01-20,16612742,16612762
21600608,2017-01-15,16612742,166127
21600557,2017-01-07,16612742,16612737
21600541,2017-01-05,16612742,16612756
21600524,2017-01-03,16612742,16612764
21600474,2016-12-27,16612742,16612745
21600411,2016-12-18,16612742,16612758
21600381,2016-12-14,16612742,16612765
21600365,2016-12-12,16612742,16612743
21600343,2016-12-09,16612742,16612754
21600328,2016-12-07,16612742,16612758
21600312,2016-12-05,16612742,16612766
21600296,2016-12-03,16612742,16612741
21600272,2016-11-30,16612742,16612759
21600250,2016-11-27,16612742,166127
21600220,2016-11-23,16612742,16612746
21600180,2016-11-18,16612742,16612763
21600090,2016-11-06,16612742,16612749
21600076,2016-11-04,16612742,16612757
21600023,2016-10-28,16612742,16612745
21501223,2016-04-13,16612742,16612759
21501185,2016-04-08,16612742,16612763
21501170,2016-04-06,16612742,16612745
21501117,2016-03-30,16612742,16612752
21501037,2016-03-20,16612742,16612757
21501026,2016-03-18,16612742,16612744
21500973,2016-03-12,16612742,16612754
21500954,2016-03-09,16612742,16612765
21500942,2016-03-07,16612742,16612746
21500910,2016-03-03,16612742,16612758
21500894,2016-03-01,16612742,16612753
21500882,2016-02-28,16612742,166127
21500866,2016-02-26,16612742,16612743
21500852,2016-02-24,16612742,166127
21500830,2016-02-21,16612742,16612755
21500787,2016-02-09,16612742,16612762
21500759,2016-02-05,16612742,16612759
21500741,2016-02-03,16612742,16612748
21500717,2016-01-31,16612742,16612756
21500702,2016-01-29,16612742,16612751
21500651,2016-01-22,16612742,166127
21500637,2016-01-20,16612742,166127
21500623,2016-01-18,16612742,16612738
21500575,2016-01-12,16612742,16612739
21500523,2016-01-05,16612742,16612758
21500501,2016-01-02,16612742,166127
21500480,2015-12-30,16612742,16612744
21500464,2015-12-28,16612742,16612749
21500449,2015-12-26,16612742,16612741
21500394,2015-12-18,16612742,16612763
21500363,2015-12-14,16612742,16612756
21500350,2015-12-12,16612742,16612764
21500328,2015-12-09,16612742,16612737
21500287,2015-12-04,16612742,16612745
21500241,2015-11-28,16612742,16612743
21500184,2015-11-20,16612742,16612762
21500135,2015-11-13,16612742,16612747
21500118,2015-11-11,16612742,16612746
21500088,2015-11-07,16612742,166127
21500072,2015-11-05,16612742,16612766
21500057,2015-11-03,16612742,16612761
21401218,2015-04-15,16612742,16612757
21401171,2015-04-08,16612742,16612756
21401142,2015-04-04,16612742,16612744
21401125,2015-04-02,16612742,16612745
21401057,2015-03-24,16612742,16612759
21401027,2015-03-20,16612742,16612763
21401012,2015-03-18,16612742,16612753
21400996,2015-03-16,16612742,166127
21400972,2015-03-13,16612742,16612746
21400948,2015-03-10,16612742,16612739
21400889,2015-03-02,16612742,166127
21400874,2015-02-28,16612742,16612751
21400841,2015-02-24,16612742,16612761
21400827,2015-02-22,16612742,16612766
21400810,2015-02-20,16612742,16612745
21400797,2015-02-11,16612742,16612762
21400781,2015-02-09,16612742,16612746
21400762,2015-02-07,16612742,16612757
21400724,2015-02-02,16612742,166127
21400678,2015-01-27,16612742,16612763
21400646,2015-01-23,16612742,16612741
21400594,2015-01-16,16612742,16612743
21400529,2015-01-07,16612742,16612765
21400470,2014-12-30,16612742,16612764
21400455,2014-12-28,16612742,166127
21400439,2014-12-26,16612742,16612747
21400413,2014-12-22,16612742,16612737
21400397,2014-12-20,16612742,16612759
21400340,2014-12-13,16612742,16612744
21400323,2014-12-10,16612742,166127
21400298,2014-12-07,16612742,16612749
21400284,2014-12-05,16612742,16612756
21400214,2014-11-26,16612742,16612752
21400203,2014-11-24,16612742,16612754
21400180,2014-11-21,16612742,16612747
21400137,2014-11-15,16612742,166127
21400120,2014-11-13,16612742,16612755
21400106,2014-11-11,16612742,16612758
21400094,2014-11-09,16612742,16612748
21400046,2014-11-03,16612742,16612738
21400019,2014-10-30,16612742,16612762
21301195,2014-04-12,16612742,16612756
21301174,2014-04-10,16612742,16612759
21301112,2014-04-01,16612742,16612744
21301090,2014-03-29,16612742,16612758
21301074,2014-03-27,16612742,16612746
21301059,2014-03-25,16612742,166127
21301044,2014-03-23,16612742,16612751
21301028,2014-03-21,16612742,16612743
21301014,2014-03-19,16612742,166127
21301001,2014-03-17,16612742,16612738
21300941,2014-03-09,16612742,16612754
21300924,2014-03-07,16612742,16612757
21300870,2014-02-28,16612742,16612741
21300856,2014-02-26,16612742,166127
21300798,2014-02-18,16612742,16612748
21300746,2014-02-07,16612742,16612762
21300717,2014-02-03,16612742,16612739
21300693,2014-01-31,16612742,16612758
21300681,2014-01-29,16612742,16612745
21300659,2014-01-26,16612742,16612765
21300600,2014-01-18,16612742,16612757
21300560,2014-01-13,16612742,16612753
21300549,2014-01-11,16612742,166127
21300516,2014-01-07,16612742,16612747
21300503,2014-01-05,16612742,16612752
21300486,2014-01-03,16612742,16612746
21300425,2013-12-26,16612742,16612759
21300389,2013-12-20,16612742,16612761
21300377,2013-12-18,16612742,16612763
21300348,2013-12-14,16612742,16612749
21300266,2013-12-03,16612742,16612766
21300244,2013-11-30,16612742,166127
21300225,2013-11-27,16612742,16612744
21300207,2013-11-25,16612742,16612743
21300184,2013-11-22,16612742,16612762
21300172,2013-11-20,16612742,16612745
21300153,2013-11-18,16612742,16612755
21300108,2013-11-12,16612742,16612764
21300056,2013-11-05,16612742,16612747
21300036,2013-11-02,16612742,16612763
21300012,2013-10-30,16612742,16612737
21201224,2013-04-17,16612742,166127
21201208,2013-04-15,16612742,16612763
21201185,2013-04-12,16612742,16612743
21201169,2013-04-10,16612742,16612756
21201085,2013-03-30,16612742,16612741
21201072,2013-03-28,16612742,16612754
21201056,2013-03-26,16612742,16612746
21201045,2013-03-24,16612742,16612762
21201029,2013-03-22,16612742,16612738
21201015,2013-03-20,16612742,16612751
21200990,2013-03-17,16612742,166127
21200976,2013-03-15,16612742,16612739
21200908,2013-03-06,16612742,16612745
21200848,2013-02-26,16612742,16612749
21200830,2013-02-24,16612742,16612747
21200806,2013-02-20,16612742,16612753
21200785,2013-02-13,16612742,16612758
21200768,2013-02-11,16612742,16612737
21200750,2013-02-09,16612742,16612744
21200730,2013-02-06,16612742,16612757
21200657,2013-01-27,16612742,16612756
21200639,2013-01-25,16612742,16612759
21200592,2013-01-18,16612742,166127
21200575,2013-01-16,16612742,16612745
21200560,2013-01-14,16612742,166127
21200547,2013-01-12,16612742,16612763
21200495,2013-01-05,16612742,166127
21200449,2012-12-30,16612742,16612759
21200431,2012-12-28,16612742,16612743
21200378,2012-12-20,16612742,16612748
21200362,2012-12-18,16612742,16612755
21200302,2012-12-10,16612742,16612758
21200240,2012-12-01,16612742,16612765
21200187,2012-11-24,16612742,16612747
21200167,2012-11-21,16612742,16612752
21200151,2012-11-19,16612742,16612744
21200115,2012-11-14,16612742,16612764
21200100,2012-11-12,16612742,166127
21200061,2012-11-07,16612742,16612761
21200046,2012-11-05,16612742,16612757
21200034,2012-11-03,16612742,16612766
21100940,2012-04-20,16612742,16612744
21100926,2012-04-18,16612742,16612745
21100856,2012-04-10,16612742,16612758
21100821,2012-04-06,16612742,16612757
21100807,2012-04-04,16612742,16612763
21100788,2012-04-02,16612742,16612746
21100739,2012-03-27,16612742,16612745
21100692,2012-03-21,16612742,16612747
21100659,2012-03-17,16612742,16612759
21100639,2012-03-15,16612742,16612766
21100623,2012-03-13,16612742,16612764
21100568,2012-03-06,16612742,16612752
21100544,2012-03-03,16612742,16612762
21100509,2012-02-28,16612742,16612751
21100497,2012-02-22,16612742,16612747
21100474,2012-02-20,16612742,16612738
21100438,2012-02-15,16612742,16612743
21100418,2012-02-13,16612742,16612746
21100405,2012-02-11,16612742,16612757
21100340,2012-02-03,16612742,16612754
21100321,2012-02-01,16612742,166127
21100295,2012-01-29,16612742,16612759
21100281,2012-01-27,16612742,16612762
21100264,2012-01-25,16612742,166127
21100249,2012-01-23,16612742,16612756
21100178,2012-01-14,16612742,16612758
21100165,2012-01-13,16612742,16612749
21100117,2012-01-07,16612742,166127
21100090,2012-01-04,16612742,16612756
21100073,2012-01-02,16612742,166127
21100047,2011-12-30,16612742,16612761
21100012,2011-12-26,16612742,16612743
21100002,2011-12-25,16612742,16612748
21001223,2011-04-13,16612742,166127
21001199,2011-04-10,16612742,16612756
21001186,2011-04-08,16612742,16612746
21001172,2011-04-06,16612742,16612743
21001066,2011-03-24,16612742,166127
21001042,2011-03-20,16612742,16612744
21001023,2011-03-18,16612742,16612759
21000982,2011-03-12,16612742,16612747
21000965,2011-03-10,16612742,16612752
21000938,2011-03-06,16612742,16612763
21000921,2011-03-04,16612742,16612754
21000856,2011-02-23,16612742,16612762
21000831,2011-02-16,16612742,16612758
21000761,2011-02-07,16612742,16612739
21000712,2011-01-31,16612742,16612764
21000696,2011-01-29,16612742,16612737
21000679,2011-01-27,16612742,16612745
21000665,2011-01-25,16612742,16612746
21000621,2011-01-19,16612742,16612747
21000542,2011-01-08,16612742,16612753
21000523,2011-01-06,16612742,166127
21000509,2011-01-04,16612742,16612757
21000474,2010-12-30,16612742,16612759
21000459,2010-12-28,16612742,16612761
21000390,2010-12-17,16612742,16612756
21000377,2010-12-15,16612742,16612757
21000358,2010-12-13,16612742,16612749
21000346,2010-12-11,16612742,16612762
21000328,2010-12-09,16612742,16612751
21000312,2010-12-07,16612742,16612744
21000268,2010-12-01,16612742,166127
21000252,2010-11-29,16612742,16612745
21000239,2010-11-27,16612742,16612748
21000207,2010-11-23,16612742,16612765
21000179,2010-11-19,16612742,16612741
21000146,2010-11-15,16612742,166127
21000126,2010-11-12,16612742,16612755
21000100,2010-11-08,16612742,16612738
21000085,2010-11-06,16612742,16612743
21000028,2010-10-29,16612742,16612763
21000012,2010-10-27,16612742,16612766
20901220,2010-04-14,16612742,16612759
20901167,2010-04-07,16612742,16612763
20901137,2010-04-03,16612742,166127
20901120,2010-04-01,16612742,16612753
20901100,2010-03-29,16612742,16612743
20901056,2010-03-23,16612742,16612746
20901033,2010-03-20,16612742,16612738
20901011,2010-03-17,16612742,16612741
20900979,2010-03-13,16612742,16612752
20900959,2010-03-10,16612742,16612751
20900921,2010-03-05,16612742,16612758
20900906,2010-03-03,16612742,166127
20900885,2010-02-28,16612742,166127
20900852,2010-02-24,16612742,16612747
20900834,2010-02-22,16612742,16612754
20900819,2010-02-20,16612742,16612748
20900799,2010-02-17,16612742,16612756
20900738,2010-02-05,16612742,166127
20900724,2010-02-03,16612742,16612744
20900692,2010-01-30,16612742,16612757
20900660,2010-01-26,16612742,16612749
20900579,2010-01-15,16612742,166127
20900564,2010-01-13,16612742,16612747
20900535,2010-01-09,16612742,16612762
20900502,2010-01-05,16612742,16612765
20900429,2009-12-26,16612742,16612763
20900411,2009-12-22,16612742,16612757
20900398,2009-12-20,16612742,16612739
20900382,2009-12-18,16612742,16612745
20900347,2009-12-14,16612742,166127
20900334,2009-12-12,16612742,16612766
20900306,2009-12-08,16612742,16612756
20900286,2009-12-05,16612742,16612737
20900250,2009-11-30,16612742,16612755
20900204,2009-11-24,16612742,16612744
20900179,2009-11-20,16612742,16612758
20900168,2009-11-18,16612742,16612759
20900107,2009-11-10,16612742,16612745
20900088,2009-11-07,16612742,16612761
20900058,2009-11-03,16612742,16612762
20900002,2009-10-27,16612742,16612764
20801220,2009-04-15,16612742,16612745
20801207,2009-04-13,16612742,166127
20801184,2009-04-10,16612742,166127
20801171,2009-04-08,16612742,16612762
20801143,2009-04-05,16612742,16612756
20801118,2009-04-01,16612742,16612748
20801080,2009-03-27,16612742,16612743
20801068,2009-03-25,16612742,16612744
20801004,2009-03-17,16612742,16612765
20800932,2009-03-07,16612742,16612764
20800911,2009-03-04,16612742,16612759
20800890,2009-03-01,16612742,16612761
20800870,2009-02-27,16612742,166127
20800856,2009-02-25,16612742,16612749
20800824,2009-02-21,16612742,16612758
20800804,2009-02-18,16612742,16612751
20800786,2009-02-12,16612742,16612738
20800770,2009-02-10,16612742,16612758
20800747,2009-02-07,16612742,16612741
20800729,2009-02-04,16612742,16612757
20800676,2009-01-28,16612742,16612744
20800596,2009-01-17,16612742,16612762
20800573,2009-01-14,16612742,166127
20800526,2009-01-08,16612742,16612752
20800512,2009-01-06,16612742,16612746
20800483,2009-01-02,16612742,16612755
20800463,2008-12-30,16612742,166127
20800418,2008-12-23,16612742,16612763
20800356,2008-12-15,16612742,16612743
20800341,2008-12-13,16612742,166127
20800324,2008-12-11,16612742,16612766
20800309,2008-12-09,16612742,16612759
20800293,2008-12-06,16612742,16612737
20800274,2008-12-04,16612742,16612756
20800259,2008-12-02,16612742,16612746
20800208,2008-11-25,16612742,16612754
20800177,2008-11-21,16612742,16612763
20800128,2008-11-14,16612742,16612753
20800102,2008-11-11,16612742,16612747
20800046,2008-11-03,16612742,16612739
20800017,2008-10-30,16612742,16612745
20701227,2008-04-16,16612742,166127
20701174,2008-04-10,16612742,16612762
20701160,2008-04-08,16612742,166127
20701120,2008-04-02,16612742,16612744
20701055,2008-03-25,16612742,16612746
20701040,2008-03-23,16612742,16612759
20701017,2008-03-20,16612742,16612738
20701003,2008-03-18,16612742,16612747
20700973,2008-03-14,16612742,16612754
20700960,2008-03-12,16612742,16612766
20700944,2008-03-10,16612742,16612752
20700931,2008-03-08,16612742,16612751
20700911,2008-03-06,16612742,16612745
20700865,2008-02-29,16612742,16612758
20700833,2008-02-25,16612742,16612741
20700774,2008-02-13,16612742,16612757
20700733,2008-02-08,16612742,16612763
20700718,2008-02-06,16612742,16612749
20700647,2008-01-27,16612742,16612743
20700633,2008-01-25,16612742,16612747
20700591,2008-01-19,16612742,166127
20700516,2008-01-09,16612742,16612765
20700481,2008-01-04,16612742,16612748
20700466,2008-01-02,16612742,16612744
20700434,2007-12-29,16612742,16612737
20700419,2007-12-27,16612742,16612739
20700388,2007-12-21,16612742,16612746
20700375,2007-12-19,16612742,16612756
20700359,2007-12-17,16612742,16612753
20700336,2007-12-14,16612742,166127
20700292,2007-12-08,16612742,16612762
20700274,2007-12-06,16612742,16612743
20700230,2007-11-30,16612742,16612757
20700215,2007-11-28,16612742,166127
20700199,2007-11-26,16612742,16612764
20700154,2007-11-20,16612742,16612761
20700138,2007-11-17,16612742,16612763
20700117,2007-11-15,16612742,16612759
20700100,2007-11-13,16612742,16612755
20700043,2007-11-05,16612742,16612745
20700033,2007-11-03,16612742,16612758
20601194,2007-04-15,16612742,16612759
20601183,2007-04-13,16612742,16612762
20601153,2007-04-09,16612742,16612746
20601140,2007-04-07,16612742,16612757
20601079,2007-03-30,16612742,16612752
20601065,2007-03-28,16612742,16612749
20600975,2007-03-16,16612742,16612738
20600965,2007-03-14,16612742,16612756
20600903,2007-03-06,16612742,16612751
20600884,2007-03-03,16612742,16612753
20600865,2007-03-01,16612742,16612739
20600846,2007-02-26,16612742,16612737
20600830,2007-02-24,16612742,16612743
20600813,2007-02-22,16612742,16612748
20600746,2007-02-09,16612742,16612745
20600733,2007-02-07,16612742,16612763
20600705,2007-02-03,16612742,166127
20600673,2007-01-30,16612742,166127
20600651,2007-01-27,16612742,16612758
20600580,2007-01-18,16612742,16612747
20600566,2007-01-16,16612742,16612745
20600524,2007-01-10,16612742,16612757
20600477,2007-01-04,16612742,16612754
20600464,2007-01-02,16612742,166127
20600448,2006-12-30,16612742,166127
20600426,2006-12-28,16612742,16612756
20600409,2006-12-26,16612742,16612766
20600388,2006-12-22,16612742,16612746
20600335,2006-12-15,16612742,16612755
20600324,2006-12-13,16612742,16612747
20600293,2006-12-09,16612742,16612743
20600272,2006-12-07,16612742,16612765
20600230,2006-12-01,16612742,16612758
20600216,2006-11-29,16612742,16612761
20600201,2006-11-27,16612742,166127
20600191,2006-11-25,16612742,166127
20600155,2006-11-21,16612742,16612764
20600137,2006-11-18,16612742,16612763
20600105,2006-11-14,16612742,16612741
20600048,2006-11-06,16612742,16612744
20600016,2006-11-02,16612742,16612759
20501226,2006-04-19,16612742,16612746
20501200,2006-04-16,16612742,16612762
20501136,2006-04-08,16612742,166127
20501104,2006-04-04,16612742,16612758
20501087,2006-04-02,16612742,16612743
20501014,2006-03-23,16612742,16612744
20500997,2006-03-21,16612742,16612745
20500946,2006-03-14,16612742,16612739
20500895,2006-03-07,16612742,16612757
20500877,2006-03-05,16612742,16612756
20500862,2006-03-03,16612742,16612766
20500833,2006-02-27,16612742,16612755
20500814,2006-02-25,16612742,16612761
20500801,2006-02-23,16612742,16612763
20500785,2006-02-21,16612742,16612746
20500773,2006-02-15,16612742,16612764
20500755,2006-02-13,16612742,16612752
20500723,2006-02-09,16612742,16612748
20500709,2006-02-07,16612742,16612747
20500691,2006-02-04,16612742,166127
20500659,2006-01-31,16612742,16612741
20500637,2006-01-28,16612742,16612762
20500546,2006-01-16,16612742,16612749
20500527,2006-01-14,16612742,16612751
20500478,2006-01-07,16612742,166127
20500445,2006-01-03,16612742,16612757
20500423,2005-12-30,16612742,16612744
20500392,2005-12-26,16612742,16612754
20500344,2005-12-18,16612742,166127
20500330,2005-12-16,16612742,16612753
20500316,2005-12-14,16612742,16612756
20500297,2005-12-12,16612742,16612747
20500288,2005-12-10,16612742,16612738
20500235,2005-12-03,16612742,166127
20500217,2005-12-01,16612742,16612759
20500187,2005-11-26,16612742,16612763
20500153,2005-11-22,16612742,16612745
20500136,2005-11-19,16612742,16612765
20500118,2005-11-17,16612742,16612737
20500105,2005-11-15,16612742,16612743
20500039,2005-11-05,16612742,16612759
20401215,2005-04-19,16612742,166127
20401151,2005-04-11,16612742,16612763
20401136,2005-04-09,16612742,16612762
20401117,2005-04-07,16612742,16612759
20401101,2005-04-05,16612742,16612753
20401029,2005-03-26,16612742,16612739
20400988,2005-03-21,16612742,166127
20400974,2005-03-19,16612742,16612766
20400955,2005-03-17,16612742,16612757
20400941,2005-03-15,16612742,166127
20400903,2005-03-10,16612742,16612747
20400883,2005-03-07,16612742,16612761
20400832,2005-02-28,16612742,166127
20400817,2005-02-26,16612742,16612756
20400802,2005-02-24,16612742,16612758
20400713,2005-02-08,16612742,16612741
20400664,2005-02-01,16612742,16612748
20400644,2005-01-29,16612742,16612755
20400593,2005-01-23,16612742,16612743
20400570,2005-01-20,16612742,16612746
20400557,2005-01-18,16612742,16612764
20400538,2005-01-15,16612742,16612751
20400511,2005-01-12,16612742,16612745
20400486,2005-01-08,16612742,16612754
20400461,2005-01-05,16612742,16612747
20400437,2005-01-02,16612742,16612749
20400404,2004-12-28,16612742,16612738
20400346,2004-12-18,16612742,16612737
20400313,2004-12-14,16612742,16612744
20400274,2004-12-09,16612742,166127
20400251,2004-12-06,16612742,16612765
20400241,2004-12-04,16612742,16612762
20400222,2004-12-02,16612742,16612745
20400208,2004-11-30,16612742,16612759
20400171,2004-11-26,16612742,16612757
20400147,2004-11-22,16612742,166127
20400124,2004-11-19,16612742,16612752
20400102,2004-11-16,16612742,16612756
20400045,2004-11-08,16612742,16612744
20400039,2004-11-06,16612742,16612763
20400002,2004-11-02,16612742,16612758
20301173,2004-04-13,16612742,16612763
20301134,2004-04-08,16612742,16612762
20301120,2004-04-06,16612742,166127
20301104,2004-04-03,16612742,16612756
20301087,2004-04-01,16612742,16612758
20301073,2004-03-30,16612742,16612739
20300993,2004-03-19,16612742,16612738
20300980,2004-03-17,16612742,16612737
20300915,2004-03-08,16612742,16612756
20300870,2004-03-02,16612742,166127
20300853,2004-02-28,16612742,16612757
20300835,2004-02-26,16612742,16612759
20300820,2004-02-24,16612742,16612746
20300799,2004-02-21,16612742,16612745
20300746,2004-02-10,16612742,16612752
20300727,2004-02-07,16612742,16612765
20300696,2004-02-03,16612742,16612744
20300669,2004-01-31,16612742,16612743
20300628,2004-01-25,16612742,16612758
20300606,2004-01-22,16612742,16612747
20300593,2004-01-20,16612742,16612751
20300549,2004-01-14,16612742,16612755
20300510,2004-01-09,16612742,16612754
20300499,2004-01-07,16612742,16612744
20300469,2004-01-03,16612742,166127
20300444,2003-12-30,16612742,16612749
20300421,2003-12-27,16612742,16612763
20300376,2003-12-20,16612742,16612746
20300335,2003-12-15,16612742,16612761
20300276,2003-12-06,16612742,16612753
20300258,2003-12-04,16612742,16612747
20300244,2003-12-02,16612742,16612764
20300228,2003-11-29,16612742,166127
20300195,2003-11-25,16612742,16612741
20300180,2003-11-22,16612742,16612743
20300162,2003-11-20,16612742,16612759
20300142,2003-11-17,16612742,16612757
20300112,2003-11-13,16612742,16612745
20300098,2003-11-11,16612742,166127
20300045,2003-11-03,16612742,16612748
20300033,2003-11-01,16612742,16612762
20201168,2003-04-14,16612742,166127
20201154,2003-04-12,16612742,16612744
20201101,2003-04-05,16612742,16612753
20201086,2003-04-03,16612742,16612747
20201070,2003-04-01,16612742,166127
20200999,2003-03-22,16612742,16612756
20200982,2003-03-20,16612742,16612759
20200966,2003-03-18,16612742,16612739
20200911,2003-03-10,16612742,166127
20200897,2003-03-08,16612742,16612762
20200867,2003-03-04,16612742,16612751
20200846,2003-03-01,16612742,16612763
20200832,2003-02-27,16612742,16612758
20200781,2003-02-20,16612742,16612759
20200766,2003-02-18,16612742,16612737
20200745,2003-02-15,16612742,16612748
20200695,2003-02-04,16612742,16612758
20200673,2003-02-01,16612742,16612743
20200653,2003-01-30,16612742,166127
20200629,2003-01-26,16612742,16612757
20200589,2003-01-21,16612742,16612745
20200510,2003-01-10,16612742,16612738
20200485,2003-01-06,16612742,16612743
20200463,2003-01-04,16612742,16612755
20200451,2003-01-02,16612742,16612746
20200438,2002-12-30,16612742,16612749
20200424,2002-12-28,16612742,16612752
20200398,2002-12-23,16612742,16612764
20200375,2002-12-20,16612742,16612762
20200353,2002-12-17,16612742,16612754
20200334,2002-12-14,16612742,16612763
20200303,2002-12-10,16612742,16612746
20200246,2002-12-02,16612742,16612761
20200233,2002-11-30,16612742,16612741
20200185,2002-11-23,16612742,166127
20200166,2002-11-21,16612742,16612745
20200151,2002-11-19,16612742,16612747
20200097,2002-11-11,16612742,16612757
20200088,2002-11-09,16612742,16612765
20200050,2002-11-04,16612742,16612744
20200038,2002-11-02,16612742,16612756
20101171,2002-04-16,16612742,16612762
20101133,2002-04-11,16612742,16612745
20101119,2002-04-09,16612742,16612757
20101078,2002-04-04,16612742,16612746
20100989,2002-03-23,16612742,16612763
20100974,2002-03-21,16612742,16612759
20100962,2002-03-19,16612742,16612747
20100905,2002-03-11,16612742,166127
20100889,2002-03-09,16612742,16612744
20100872,2002-03-07,16612742,16612761
20100857,2002-03-05,16612742,16612756
20100834,2002-03-02,16612742,16612748
20100805,2002-02-26,16612742,16612763
20100783,2002-02-23,16612742,16612758
20100771,2002-02-21,16612742,16612738
20100754,2002-02-19,16612742,166127
20100668,2002-02-03,16612742,16612747
20100645,2002-01-31,16612742,16612745
20100630,2002-01-29,16612742,16612746
20100574,2002-01-21,16612742,16612751
20100565,2002-01-19,16612742,16612762
20100515,2002-01-12,16612742,16612754
20100496,2002-01-10,16612742,16612752
20100484,2002-01-08,16612742,16612743
20100463,2002-01-05,16612742,16612759
20100420,2001-12-29,16612742,16612737
20100403,2001-12-27,16612742,16612741
20100376,2001-12-22,16612742,16612753
20100359,2001-12-20,16612742,16612749
20100325,2001-12-15,16612742,166127
20100310,2001-12-13,16612742,16612739
20100297,2001-12-11,16612742,16612757
20100282,2001-12-08,16612742,16612764
20100217,2001-11-29,16612742,16612758
20100201,2001-11-27,16612742,16612744
20100185,2001-11-24,16612742,16612756
20100150,2001-11-20,16612742,166127
20100091,2001-11-10,16612742,16612755
20100074,2001-11-08,16612742,16612743
20100059,2001-11-06,16612742,16612766
20100006,2001-10-30,16612742,16612765
20001185,2001-04-18,16612742,166127
20001144,2001-04-13,16612742,16612758
20001100,2001-04-07,16612742,16612762
20001084,2001-04-05,16612742,16612737
20001000,2001-03-24,16612742,16612766
20000972,2001-03-20,16612742,16612757
20000956,2001-03-17,16612742,16612756
20000938,2001-03-15,16612742,166127
20000922,2001-03-13,16612742,16612751
20000909,2001-03-11,16612742,16612746
20000894,2001-03-09,16612742,16612744
20000848,2001-03-03,16612742,16612745
20000798,2001-02-24,16612742,16612759
20000782,2001-02-22,16612742,16612738
20000767,2001-02-20,16612742,16612747
20000745,2001-02-17,16612742,16612764
20000731,2001-02-15,16612742,16612739
20000673,2001-02-03,16612742,16612744
20000656,2001-02-01,16612742,16612748
20000609,2001-01-25,16612742,16612763
20000594,2001-01-23,16612742,16612755
20000575,2001-01-20,16612742,16612743
20000561,2001-01-18,16612742,16612753
20000542,2001-01-15,16612742,16612758
20000527,2001-01-13,16612742,16612756
20000454,2001-01-03,16612742,16612765
20000431,2000-12-30,16612742,16612745
20000417,2000-12-28,16612742,16612746
20000403,2000-12-26,16612742,166127
20000379,2000-12-22,16612742,16612747
20000364,2000-12-20,16612742,16612757
20000279,2000-12-08,16612742,16612741
20000266,2000-12-06,16612742,16612752
20000204,2000-11-28,16612742,16612761
20000187,2000-11-25,16612742,16612743
20000157,2000-11-21,16612742,166127
